Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
1,1,1,35.50065,0,1.7976931348623157E308,-1,0.0,0.0,1,35.50065,0,0.0,SAT,,211.947,
2,2,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,1,0.0,SAT,,146.072,
3,3,1,34.633723,0,1.7976931348623157E308,-1,0.0,0.0,1,34.633723,1,0.0,SAT,,73.089,
4,4,1,37.147811,0,1.7976931348623157E308,-1,0.0,0.0,1,37.147811,1,0.0,SAT,,61.618,
5,5,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,1,0.0,SAT,,155.4,
6,6,1,33.72345,0,1.7976931348623157E308,-1,0.0,0.0,1,33.72345,1,0.0,SAT,,367.442,
7,7,1,35.197226,0,1.7976931348623157E308,-1,0.0,0.0,1,35.197226,1,0.0,SAT,,148.614,
8,8,1,34.286953,0,1.7976931348623157E308,-1,0.0,0.0,1,34.286953,1,0.0,SAT,,243.311,
9,9,1,34.763762,0,1.7976931348623157E308,-1,0.0,0.0,1,34.763762,1,0.0,SAT,,202.752,
10,10,1,35.630689,0,1.7976931348623157E308,-1,0.0,0.0,1,35.630689,1,0.0,SAT,,98.08,
11,11,1,41.222367,0,1.7976931348623157E308,-1,0.0,0.0,1,41.222367,1,0.0,SAT,,63.632,
12,12,1,33.896836,0,1.7976931348623157E308,-1,0.0,0.0,1,33.896836,1,0.0,SAT,,122.435,
13,13,1,36.410923,0,1.7976931348623157E308,-1,0.0,0.0,1,36.410923,2,0.0,SAT,,231.482,
14,14,1,35.630689,0,1.7976931348623157E308,-1,0.0,0.0,1,35.630689,2,0.0,SAT,,116.562,
15,15,1,39.575206,0,1.7976931348623157E308,-1,0.0,0.0,1,39.575206,2,0.0,SAT,,278.064,
16,16,1,33.550065,0,1.7976931348623157E308,-1,0.0,0.0,1,33.550065,2,0.0,SAT,,199.301,
17,17,1,35.890767,0,1.7976931348623157E308,-1,0.0,0.0,1,35.890767,2,0.0,SAT,,188.245,
18,18,1,35.97746,0,1.7976931348623157E308,-1,0.0,0.0,1,35.97746,2,0.0,SAT,,84.202,
19,19,1,36.410923,0,1.7976931348623157E308,-1,0.0,0.0,1,36.410923,2,0.0,SAT,,134.201,
20,20,1,35.110533,0,1.7976931348623157E308,-1,0.0,0.0,1,35.110533,2,0.0,SAT,,307.011,
21,21,1,38.231469,0,1.7976931348623157E308,-1,0.0,0.0,1,38.231469,2,0.0,SAT,,153.031,
22,22,1,34.243606,0,1.7976931348623157E308,-1,0.0,0.0,1,34.243606,2,0.0,SAT,,147.465,
23,23,1,33.983528,0,1.7976931348623157E308,-1,0.0,0.0,1,33.983528,3,0.0,SAT,,147.078,
24,24,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,3,0.0,SAT,,90.924,
25,25,1,35.283919,0,1.7976931348623157E308,-1,0.0,0.0,1,35.283919,3,0.0,SAT,,101.663,
26,26,1,34.460338,0,1.7976931348623157E308,-1,0.0,0.0,1,34.460338,3,0.0,SAT,,88.212,
27,27,1,35.50065,0,1.7976931348623157E308,-1,0.0,0.0,1,35.50065,3,0.0,SAT,,132.064,
28,28,1,42.826181,0,1.7976931348623157E308,-1,0.0,0.0,1,42.826181,3,0.0,SAT,,231.195,
29,29,1,34.20026,0,1.7976931348623157E308,-1,0.0,0.0,1,34.20026,3,0.0,SAT,,134.724,
30,30,1,38.838318,0,1.7976931348623157E308,-1,0.0,0.0,1,38.838318,3,0.0,SAT,,389.553,
31,31,1,34.633723,0,1.7976931348623157E308,-1,0.0,0.0,1,34.633723,3,0.0,SAT,,97.151,
32,32,1,34.937148,0,1.7976931348623157E308,-1,0.0,0.0,1,34.937148,3,0.0,SAT,,149.169,
33,33,1,42.089293,0,1.7976931348623157E308,-1,0.0,0.0,1,42.089293,4,0.0,SAT,,121.476,
34,34,1,45.080191,0,1.7976931348623157E308,-1,0.0,0.0,1,45.080191,4,0.0,SAT,,313.899,
35,35,1,42.089293,0,1.7976931348623157E308,-1,0.0,0.0,1,42.089293,4,0.0,SAT,,369.395,
36,36,1,37.321196,0,1.7976931348623157E308,-1,0.0,0.0,1,37.321196,4,0.0,SAT,,180.96,
37,37,1,39.53186,0,1.7976931348623157E308,-1,0.0,0.0,1,39.53186,4,0.0,SAT,,157.129,
38,38,1,36.844387,0,1.7976931348623157E308,-1,0.0,0.0,1,36.844387,4,0.0,SAT,,227.578,
39,39,1,37.928045,0,1.7976931348623157E308,-1,0.0,0.0,1,37.928045,4,0.0,SAT,,93.666,
40,40,1,33.116602,0,1.7976931348623157E308,-1,0.0,0.0,1,33.116602,4,0.0,SAT,,115.515,
41,41,1,36.540962,0,1.7976931348623157E308,-1,0.0,0.0,1,36.540962,4,0.0,SAT,,67.722,
42,42,1,33.766797,0,1.7976931348623157E308,-1,0.0,0.0,1,33.766797,4,0.0,SAT,,152.279,
43,43,1,40.182055,0,1.7976931348623157E308,-1,0.0,0.0,1,40.182055,4,0.0,SAT,,45.336,
44,44,1,36.540962,0,1.7976931348623157E308,-1,0.0,0.0,1,36.540962,5,0.0,SAT,,78.632,
45,45,1,33.073255,0,1.7976931348623157E308,-1,0.0,0.0,1,33.073255,5,0.0,SAT,,123.99,
46,46,1,49.58821,0,1.7976931348623157E308,-1,0.0,0.0,1,49.58821,5,0.0,SAT,,319.359,
47,47,1,33.333333,0,1.7976931348623157E308,-1,0.0,0.0,1,33.333333,5,0.0,SAT,,177.307,
48,48,1,35.717382,0,1.7976931348623157E308,-1,0.0,0.0,1,35.717382,5,0.0,SAT,,77.198,
49,49,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,5,0.0,SAT,,149.645,
50,50,1,34.67707,0,1.7976931348623157E308,-1,0.0,0.0,1,34.67707,5,0.0,SAT,,139.339,
51,51,1,32.813177,0,1.7976931348623157E308,-1,0.0,0.0,1,32.813177,5,0.0,SAT,,121.44,
52,52,1,33.333333,0,1.7976931348623157E308,-1,0.0,0.0,1,33.333333,5,0.0,SAT,,96.655,
53,53,1,39.271782,0,1.7976931348623157E308,-1,0.0,0.0,1,39.271782,5,0.0,SAT,,401.692,
54,54,1,38.144777,0,1.7976931348623157E308,-1,0.0,0.0,1,38.144777,5,0.0,SAT,,91.018,
55,55,1,34.937148,0,1.7976931348623157E308,-1,0.0,0.0,1,34.937148,6,0.0,SAT,,178.302,
56,56,1,37.191157,0,1.7976931348623157E308,-1,0.0,0.0,1,37.191157,6,0.0,SAT,,160.871,
57,57,1,34.980494,0,1.7976931348623157E308,-1,0.0,0.0,1,34.980494,6,0.0,SAT,,230.915,
58,58,1,49.414824,0,1.7976931348623157E308,-1,0.0,0.0,1,49.414824,6,0.0,SAT,,432.458,
59,59,1,35.717382,0,1.7976931348623157E308,-1,0.0,0.0,1,35.717382,6,0.0,SAT,,180.25,
60,60,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,6,0.0,SAT,,96.766,
61,61,1,36.974426,0,1.7976931348623157E308,-1,0.0,0.0,1,36.974426,6,0.0,SAT,,143.042,
62,62,1,33.420026,0,1.7976931348623157E308,-1,0.0,0.0,1,33.420026,6,0.0,SAT,,165.19,
63,63,1,34.330299,0,1.7976931348623157E308,-1,0.0,0.0,1,34.330299,6,0.0,SAT,,139.348,
64,64,1,33.896836,0,1.7976931348623157E308,-1,0.0,0.0,1,33.896836,6,0.0,SAT,,164.999,
65,65,1,37.407889,0,1.7976931348623157E308,-1,0.0,0.0,1,37.407889,6,0.0,SAT,,111.301,
66,66,1,42.045947,0,1.7976931348623157E308,-1,0.0,0.0,1,42.045947,7,0.0,SAT,,100.756,
67,67,1,33.636758,0,1.7976931348623157E308,-1,0.0,0.0,1,33.636758,7,0.0,SAT,,119.918,
68,68,1,42.219332,0,1.7976931348623157E308,-1,0.0,0.0,1,42.219332,7,0.0,SAT,,47.057,
69,69,1,34.850455,0,1.7976931348623157E308,-1,0.0,0.0,1,34.850455,7,0.0,SAT,,187.718,
70,70,1,44.083225,0,1.7976931348623157E308,-1,0.0,0.0,1,44.083225,7,0.0,SAT,,52.7,
71,71,1,32.856524,0,1.7976931348623157E308,-1,0.0,0.0,1,32.856524,7,0.0,SAT,,188.873,
72,72,1,48.417859,0,1.7976931348623157E308,-1,0.0,0.0,1,48.417859,7,0.0,SAT,,55.162,
73,73,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,7,0.0,SAT,,73.759,
74,74,1,44.863459,0,1.7976931348623157E308,-1,0.0,0.0,1,44.863459,7,0.0,SAT,,56.808,
75,75,1,38.794972,0,1.7976931348623157E308,-1,0.0,0.0,1,38.794972,7,0.0,SAT,,121.03,
76,76,1,41.265713,0,1.7976931348623157E308,-1,0.0,0.0,1,41.265713,7,0.0,SAT,,91.265,
77,77,1,39.488513,0,1.7976931348623157E308,-1,0.0,0.0,1,39.488513,8,0.0,SAT,,55.135,
78,78,1,35.370611,0,1.7976931348623157E308,-1,0.0,0.0,1,35.370611,8,0.0,SAT,,94.718,
79,79,1,42.782835,0,1.7976931348623157E308,-1,0.0,0.0,1,42.782835,8,0.0,SAT,,131.109,
80,80,1,39.53186,0,1.7976931348623157E308,-1,0.0,0.0,1,39.53186,8,0.0,SAT,,204.205,
81,81,1,41.785869,0,1.7976931348623157E308,-1,0.0,0.0,1,41.785869,8,0.0,SAT,,95.664,
82,82,1,48.807976,0,1.7976931348623157E308,-1,0.0,0.0,1,48.807976,8,0.0,SAT,,93.14,
83,83,1,35.283919,0,1.7976931348623157E308,-1,0.0,0.0,1,35.283919,8,0.0,SAT,,113.825,
84,84,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,8,0.0,SAT,,293.288,
85,85,1,57.130472,0,1.7976931348623157E308,-1,0.0,0.0,1,57.130472,8,0.0,SAT,,278.62,
86,86,1,33.896836,0,1.7976931348623157E308,-1,0.0,0.0,1,33.896836,8,0.0,SAT,,86.977,
87,87,1,41.222367,0,1.7976931348623157E308,-1,0.0,0.0,1,41.222367,8,0.0,SAT,,164.912,
88,88,1,35.760728,0,1.7976931348623157E308,-1,0.0,0.0,1,35.760728,9,0.0,SAT,,128.857,
89,89,1,35.327265,0,1.7976931348623157E308,-1,0.0,0.0,1,35.327265,9,0.0,SAT,,334.12,
90,90,1,33.72345,0,1.7976931348623157E308,-1,0.0,0.0,1,33.72345,9,0.0,SAT,,143.139,
91,91,1,36.540962,0,1.7976931348623157E308,-1,0.0,0.0,1,36.540962,9,0.0,SAT,,102.256,
92,92,1,34.633723,0,1.7976931348623157E308,-1,0.0,0.0,1,34.633723,9,0.0,SAT,,146.856,
93,93,1,38.144777,0,1.7976931348623157E308,-1,0.0,0.0,1,38.144777,9,0.0,SAT,,106.826,
94,94,1,37.494582,0,1.7976931348623157E308,-1,0.0,0.0,1,37.494582,9,0.0,SAT,,91.695,
95,95,1,35.067187,0,1.7976931348623157E308,-1,0.0,0.0,1,35.067187,9,0.0,SAT,,87.404,
96,96,1,38.404855,0,1.7976931348623157E308,-1,0.0,0.0,1,38.404855,9,0.0,SAT,,69.788,
97,97,1,34.980494,0,1.7976931348623157E308,-1,0.0,0.0,1,34.980494,9,0.0,SAT,,125.648,
98,98,1,34.416992,0,1.7976931348623157E308,-1,0.0,0.0,1,34.416992,9,0.0,SAT,,118.234,
99,99,1,99.306459,0,1.7976931348623157E308,-1,0.0,0.0,1,99.306459,10,0.0,SAT,,76.337,
100,100,1,34.850455,0,1.7976931348623157E308,-1,0.0,0.0,1,34.850455,10,0.0,SAT,,68.632,
101,101,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,10,0.0,SAT,,75.834,
102,102,1,36.45427,0,1.7976931348623157E308,-1,0.0,0.0,1,36.45427,10,0.0,SAT,,93.021,
103,103,1,73.472042,0,1.7976931348623157E308,-1,0.0,0.0,1,73.472042,10,0.0,SAT,,141.527,
104,104,1,35.457304,0,1.7976931348623157E308,-1,0.0,0.0,1,35.457304,10,0.0,SAT,,91.795,
105,105,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,10,0.0,SAT,,172.291,
106,106,1,35.02384,0,1.7976931348623157E308,-1,0.0,0.0,1,35.02384,10,0.0,SAT,,177.462,
107,107,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,10,0.0,SAT,,118.941,
108,108,1,34.633723,0,1.7976931348623157E308,-1,0.0,0.0,1,34.633723,10,0.0,SAT,,341.9,
109,109,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,10,0.0,SAT,,54.106,
110,110,1,34.547031,0,1.7976931348623157E308,-1,0.0,0.0,1,34.547031,11,0.0,SAT,,137.579,
111,111,1,34.763762,0,1.7976931348623157E308,-1,0.0,0.0,1,34.763762,11,0.0,SAT,,175.791,
112,112,1,37.971391,0,1.7976931348623157E308,-1,0.0,0.0,1,37.971391,11,0.0,SAT,,112.539,
113,113,1,36.237538,0,1.7976931348623157E308,-1,0.0,0.0,1,36.237538,11,0.0,SAT,,420.907,
114,114,1,43.086259,0,1.7976931348623157E308,-1,0.0,0.0,1,43.086259,11,0.0,SAT,,73.426,
115,115,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,11,0.0,SAT,,156.192,
116,116,1,35.760728,0,1.7976931348623157E308,-1,0.0,0.0,1,35.760728,11,0.0,SAT,,90.478,
117,117,1,40.138708,0,1.7976931348623157E308,-1,0.0,0.0,1,40.138708,11,0.0,SAT,,198.447,
118,118,1,37.451235,0,1.7976931348623157E308,-1,0.0,0.0,1,37.451235,11,0.0,SAT,,100.766,
119,119,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,11,0.0,SAT,,90.621,
120,120,1,43.519723,0,1.7976931348623157E308,-1,0.0,0.0,1,43.519723,11,0.0,SAT,,74.257,
121,121,1,33.203294,0,1.7976931348623157E308,-1,0.0,0.0,1,33.203294,12,0.0,SAT,,118.344,
122,122,1,48.764629,0,1.7976931348623157E308,-1,0.0,0.0,1,48.764629,12,0.0,SAT,,64.223,
123,123,1,33.116602,0,1.7976931348623157E308,-1,0.0,0.0,1,33.116602,12,0.0,SAT,,132.581,
124,124,1,36.844387,0,1.7976931348623157E308,-1,0.0,0.0,1,36.844387,12,0.0,SAT,,71.835,
125,125,1,32.943216,0,1.7976931348623157E308,-1,0.0,0.0,1,32.943216,12,0.0,SAT,,147.868,
126,126,1,34.590377,0,1.7976931348623157E308,-1,0.0,0.0,1,34.590377,12,0.0,SAT,,106.587,
127,127,1,33.116602,0,1.7976931348623157E308,-1,0.0,0.0,1,33.116602,12,0.0,SAT,,126.912,
128,128,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,12,0.0,SAT,,446.356,
129,129,1,33.593411,0,1.7976931348623157E308,-1,0.0,0.0,1,33.593411,12,0.0,SAT,,147.409,
130,130,1,33.636758,0,1.7976931348623157E308,-1,0.0,0.0,1,33.636758,12,0.0,SAT,,314.047,
131,131,1,33.853489,0,1.7976931348623157E308,-1,0.0,0.0,1,33.853489,12,0.0,SAT,,212.878,
132,132,1,32.89987,0,1.7976931348623157E308,-1,0.0,0.0,1,32.89987,13,0.0,SAT,,116.596,
133,133,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,13,0.0,SAT,,495.047,
134,134,1,33.073255,0,1.7976931348623157E308,-1,0.0,0.0,1,33.073255,13,0.0,SAT,,146.878,
135,135,1,32.683138,0,1.7976931348623157E308,-1,0.0,0.0,1,32.683138,13,0.0,SAT,,140.571,
136,136,1,33.896836,0,1.7976931348623157E308,-1,0.0,0.0,1,33.896836,13,0.0,SAT,,113.338,
137,137,1,37.798006,0,1.7976931348623157E308,-1,0.0,0.0,1,37.798006,13,0.0,SAT,,435.678,
138,138,1,33.289987,0,1.7976931348623157E308,-1,0.0,0.0,1,33.289987,13,0.0,SAT,,128.971,
139,139,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,13,0.0,SAT,,134.196,
140,140,1,32.769831,0,1.7976931348623157E308,-1,0.0,0.0,1,32.769831,13,0.0,SAT,,111.05,
141,141,1,38.361508,0,1.7976931348623157E308,-1,0.0,0.0,1,38.361508,13,0.0,SAT,,106.725,
142,142,1,33.940182,0,1.7976931348623157E308,-1,0.0,0.0,1,33.940182,13,0.0,SAT,,110.099,
143,143,1,45.470308,0,1.7976931348623157E308,-1,0.0,0.0,1,45.470308,14,0.0,SAT,,70.929,
144,144,1,47.897703,0,1.7976931348623157E308,-1,0.0,0.0,1,47.897703,14,0.0,SAT,,101.391,
145,145,1,57.04378,0,1.7976931348623157E308,-1,0.0,0.0,1,57.04378,14,0.0,SAT,,46.857,
146,146,1,33.853489,0,1.7976931348623157E308,-1,0.0,0.0,1,33.853489,14,0.0,SAT,,184.314,
147,147,1,45.860425,0,1.7976931348623157E308,-1,0.0,0.0,1,45.860425,14,0.0,SAT,,46.582,
148,148,1,33.680104,0,1.7976931348623157E308,-1,0.0,0.0,1,33.680104,14,0.0,SAT,,169.763,
149,149,1,40.312094,0,1.7976931348623157E308,-1,0.0,0.0,1,40.312094,14,0.0,SAT,,108.716,
150,150,1,37.537928,0,1.7976931348623157E308,-1,0.0,0.0,1,37.537928,14,0.0,SAT,,206.229,
151,151,1,51.105332,0,1.7976931348623157E308,-1,0.0,0.0,1,51.105332,14,0.0,SAT,,101.873,
152,152,1,38.448201,0,1.7976931348623157E308,-1,0.0,0.0,1,38.448201,14,0.0,SAT,,245.815,
153,153,1,42.739489,0,1.7976931348623157E308,-1,0.0,0.0,1,42.739489,14,0.0,SAT,,80.753,
154,154,1,45.600347,0,1.7976931348623157E308,-1,0.0,0.0,1,45.600347,15,0.0,SAT,,117.523,
155,155,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,15,0.0,SAT,,133.716,
156,156,1,40.745557,0,1.7976931348623157E308,-1,0.0,0.0,1,40.745557,15,0.0,SAT,,133.387,
157,157,1,40.008669,0,1.7976931348623157E308,-1,0.0,0.0,1,40.008669,15,0.0,SAT,,95.101,
158,158,1,42.869528,0,1.7976931348623157E308,-1,0.0,0.0,1,42.869528,15,0.0,SAT,,94.731,
159,159,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,15,0.0,SAT,,57.703,
160,160,1,42.436064,0,1.7976931348623157E308,-1,0.0,0.0,1,42.436064,15,0.0,SAT,,185.74,
161,161,1,38.925011,0,1.7976931348623157E308,-1,0.0,0.0,1,38.925011,15,0.0,SAT,,61.218,
162,162,1,33.810143,0,1.7976931348623157E308,-1,0.0,0.0,1,33.810143,15,0.0,SAT,,690.381,
163,163,1,36.107499,0,1.7976931348623157E308,-1,0.0,0.0,1,36.107499,15,0.0,SAT,,105.443,
164,164,1,36.194192,0,1.7976931348623157E308,-1,0.0,0.0,1,36.194192,15,0.0,SAT,,652.161,
165,165,1,33.853489,0,1.7976931348623157E308,-1,0.0,0.0,1,33.853489,16,0.0,SAT,,584.191,
166,166,1,35.327265,0,1.7976931348623157E308,-1,0.0,0.0,1,35.327265,16,0.0,SAT,,145.682,
167,167,1,36.410923,0,1.7976931348623157E308,-1,0.0,0.0,1,36.410923,16,0.0,SAT,,514.138,
168,168,1,36.844387,0,1.7976931348623157E308,-1,0.0,0.0,1,36.844387,16,0.0,SAT,,249.685,
169,169,1,34.330299,0,1.7976931348623157E308,-1,0.0,0.0,1,34.330299,16,0.0,SAT,,402.347,
170,170,1,36.194192,0,1.7976931348623157E308,-1,0.0,0.0,1,36.194192,16,0.0,SAT,,97.567,
171,171,1,35.110533,0,1.7976931348623157E308,-1,0.0,0.0,1,35.110533,16,0.0,SAT,,363.905,
172,172,1,34.460338,0,1.7976931348623157E308,-1,0.0,0.0,1,34.460338,16,0.0,SAT,,131.962,
173,173,1,34.113567,0,1.7976931348623157E308,-1,0.0,0.0,1,34.113567,16,0.0,SAT,,239.757,
174,174,1,34.980494,0,1.7976931348623157E308,-1,0.0,0.0,1,34.980494,16,0.0,SAT,,143.021,
175,175,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,17,0.0,SAT,,180.096,
176,176,1,33.506719,0,1.7976931348623157E308,-1,0.0,0.0,1,33.506719,17,0.0,SAT,,128.048,
177,177,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,17,0.0,SAT,,99.857,
178,178,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,17,0.0,SAT,,92.286,
179,179,1,39.87863,0,1.7976931348623157E308,-1,0.0,0.0,1,39.87863,17,0.0,SAT,,189.51,
180,180,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,17,0.0,SAT,,149.819,
181,181,1,50.845254,0,1.7976931348623157E308,-1,0.0,0.0,1,50.845254,17,0.0,SAT,,234.426,
182,182,1,45.426961,0,1.7976931348623157E308,-1,0.0,0.0,1,45.426961,17,0.0,SAT,,35.594,
183,183,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,17,0.0,SAT,,196.475,
184,184,1,34.156914,0,1.7976931348623157E308,-1,0.0,0.0,1,34.156914,17,0.0,SAT,,308.917,
185,185,1,33.983528,0,1.7976931348623157E308,-1,0.0,0.0,1,33.983528,18,0.0,SAT,,113.838,
186,186,1,34.286953,0,1.7976931348623157E308,-1,0.0,0.0,1,34.286953,18,0.0,SAT,,193.629,
187,187,1,33.203294,0,1.7976931348623157E308,-1,0.0,0.0,1,33.203294,18,0.0,SAT,,145.186,
188,188,1,34.026875,0,1.7976931348623157E308,-1,0.0,0.0,1,34.026875,18,0.0,SAT,,148.941,
189,189,1,35.804075,0,1.7976931348623157E308,-1,0.0,0.0,1,35.804075,18,0.0,SAT,,57.52,
190,190,1,38.534894,0,1.7976931348623157E308,-1,0.0,0.0,1,38.534894,18,0.0,SAT,,79.686,
191,191,1,33.246641,0,1.7976931348623157E308,-1,0.0,0.0,1,33.246641,18,0.0,SAT,,207.007,
192,192,1,34.330299,0,1.7976931348623157E308,-1,0.0,0.0,1,34.330299,18,0.0,SAT,,255.361,
193,193,1,33.159948,0,1.7976931348623157E308,-1,0.0,0.0,1,33.159948,18,0.0,SAT,,79.392,
194,194,1,35.327265,0,1.7976931348623157E308,-1,0.0,0.0,1,35.327265,18,0.0,SAT,,129.306,
195,195,1,38.621586,0,1.7976931348623157E308,-1,0.0,0.0,1,38.621586,19,0.0,SAT,,322.667,
196,196,1,36.367577,0,1.7976931348623157E308,-1,0.0,0.0,1,36.367577,19,0.0,SAT,,244.448,
197,197,1,38.188123,0,1.7976931348623157E308,-1,0.0,0.0,1,38.188123,19,0.0,SAT,,368.587,
198,198,1,48.894668,0,1.7976931348623157E308,-1,0.0,0.0,1,48.894668,19,0.0,SAT,,71.228,
199,199,1,35.630689,0,1.7976931348623157E308,-1,0.0,0.0,1,35.630689,19,0.0,SAT,,148.831,
200,200,1,40.83225,0,1.7976931348623157E308,-1,0.0,0.0,1,40.83225,19,0.0,SAT,,76.777,
